time,ITAir,ITLiq
24771600,276720.5403,276720.5403
24775200,298296.5288,298296.5288
24778800,278365.381,278365.381
24782400,256927.545,256927.545
24786000,284802.1647,284802.1647
24789600,264009.497,264009.497
24793200,271548.3128,271548.3128
24796800,293576.9264,293576.9264
24800400,287587.8865,287587.8865
24804000,302895.0743,302895.0743
24807600,336643.5825,336643.5825
24811200,300025.5595,300025.5595
24814800,294574.5943,294574.5943
24818400,309761.6796,309761.6796
24822000,288109.9991,288109.9991
24825600,292524.863,292524.863
24829200,273423.5379,273423.5379
24832800,265991.1755,265991.1755
24836400,303840.554,303840.554
24840000,295996.7936,295996.7936
24843600,317786.2733,317786.2733
24847200,307208.2066,307208.2066
24850800,328996.0504,328996.0504
24854400,330653.0674,330653.0674
24858000,335339.9928,335339.9928
24861600,326677.3807,326677.3807
24865200,346790.4423,346790.4423
24868800,351880.559,351880.559
24872400,325134.8636,325134.8636
24876000,320215.6921,320215.6921
24879600,361514.0171,361514.0171
24883200,356397.9917,356397.9917
24886800,373322.2654,373322.2654
24890400,299434.2697,299434.2697
24894000,348805.5411,348805.5411
24897600,387251.2513,387251.2513
24901200,384296.8433,384296.8433
24904800,352401.4721,352401.4721
24908400,373113.7598,373113.7598
24912000,389324.434,389324.434
24915600,385429.516,385429.516
24919200,408060.1177,408060.1177
24922800,369974.0569,369974.0569
24926400,405112.5506,405112.5506
24930000,415405.7561,415405.7561
24933600,402644.118,402644.118
24937200,367713.6432,367713.6432
24940800,358895.406,358895.406
24944400,337221.4791,337221.4791
24948000,342027.5574,342027.5574
24951600,343536.7189,343536.7189
24955200,370872.4985,370872.4985
24958800,389869.3625,389869.3625
24962400,363590.813,363590.813
24966000,347036.2922,347036.2922
24969600,320999.7825,320999.7825
24973200,354729.3054,354729.3054
24976800,343756.0436,343756.0436
24980400,306674.1231,306674.1231
24984000,283852.6119,283852.6119
24987600,301392.6333,301392.6333
24991200,308764.4326,308764.4326
24994800,295908.0422,295908.0422
24998400,374670.1022,374670.1022
25002000,350215.8451,350215.8451
25005600,393432.7522,393432.7522
25009200,352913.0149,352913.0149
25012800,377859.0747,377859.0747
25016400,368510.0787,368510.0787
25020000,393291.2052,393291.2052
25023600,382816.5764,382816.5764
25027200,362648.0526,362648.0526
25030800,364885.7886,364885.7886
25034400,346760.7077,346760.7077
25038000,329875.4104,329875.4104
25041600,374053.5259,374053.5259
25045200,360133.6409,360133.6409
25048800,355066.0391,355066.0391
25052400,366349.7168,366349.7168
25056000,371070.8607,371070.8607
25059600,374481.2526,374481.2526
25063200,427423.2062,427423.2062
25066800,367025.9743,367025.9743
25070400,356044.6709,356044.6709
25074000,339504.8243,339504.8243
25077600,303054.2069,303054.2069
25081200,322608.1305,322608.1305
25084800,334182.3454,334182.3454
25088400,322942.8523,322942.8523
25092000,306411.7329,306411.7329
25095600,319648.3082,319648.3082
25099200,320888.7785,320888.7785
25102800,360215.7307,360215.7307
25106400,358186.4165,358186.4165
25110000,364666.0063,364666.0063
25113600,366263.9424,366263.9424
25117200,390186.5966,390186.5966
25120800,373080.545,373080.545
25124400,355132.8567,355132.8567
25128000,363983.9059,363983.9059
25131600,345283.36,345283.36
25135200,343564.3094,343564.3094
25138800,343728.1192,343728.1192
25142400,362610.0782,362610.0782
25146000,389589.6937,389589.6937
25149600,360944.6595,360944.6595
25153200,315652.4076,315652.4076
25156800,305574.7451,305574.7451
25160400,333226.9764,333226.9764
25164000,300429.8861,300429.8861
25167600,285458.5322,285458.5322
25171200,304591.7013,304591.7013
25174800,314850.6482,314850.6482
25178400,288919.6405,288919.6405
25182000,315379.3114,315379.3114
25185600,327609.1309,327609.1309
25189200,338435.3407,338435.3407
25192800,351762.2241,351762.2241
25196400,357149.2979,357149.2979
25200000,342200.0221,342200.0221
25203600,355165.6033,355165.6033
25207200,350000.7962,350000.7962
25210800,348350.3805,348350.3805
25214400,356236.9171,356236.9171
25218000,341540.0097,341540.0097
25221600,327109.075,327109.075
25225200,322376.5645,322376.5645
25228800,347712.3664,347712.3664
25232400,311881.6646,311881.6646
25236000,293278.3005,293278.3005
25239600,289440.4315,289440.4315
25243200,273607.901,273607.901
25246800,263166.7838,263166.7838
25250400,260278.975,260278.975
25254000,275122.7736,275122.7736
25257600,265777.5747,265777.5747
25261200,280857.4514,280857.4514
25264800,254987.9152,254987.9152
25268400,269977.9939,269977.9939
25272000,282850.0823,282850.0823
25275600,297984.4078,297984.4078
25279200,267816.7892,267816.7892
25282800,270860.9858,270860.9858
25286400,268794.816,268794.816
25290000,283321.2236,283321.2236
25293600,289422.1295,289422.1295
25297200,293782.1247,293782.1247
25300800,271660.3336,271660.3336
25304400,266387.3725,266387.3725
25308000,266952.0008,266952.0008
25311600,265754.6935,265754.6935
25315200,308661.6939,308661.6939
25318800,282588.0675,282588.0675
25322400,244870.231,244870.231
25326000,237193.7484,237193.7484
25329600,240221.2434,240221.2434
25333200,229055.4762,229055.4762
25336800,238493.0066,238493.0066
25340400,237002.3642,237002.3642
25344000,266612.8153,266612.8153
25347600,237114.9029,237114.9029
25351200,261297.6214,261297.6214
25354800,266379.8504,266379.8504
25358400,267169.1934,267169.1934
25362000,281328.5128,281328.5128
25365600,280118.3166,280118.3166
25369200,279835.0086,279835.0086
25372800,287470.7235,287470.7235
25376400,291366.5871,291366.5871
25380000,288739.9856,288739.9856
25383600,297582.022,297582.022
25387200,289709.1844,289709.1844
25390800,307536.4089,307536.4089
25394400,303141.3549,303141.3549
25398000,312469.8701,312469.8701
25401600,300476.9215,300476.9215
25405200,346960.6544,346960.6544
25408800,315789.3692,315789.3692
25412400,308596.4653,308596.4653
25416000,297743.2801,297743.2801
25419600,293839.7087,293839.7087
25423200,268992.7941,268992.7941
25426800,289581.9968,289581.9968
25430400,305129.6704,305129.6704
25434000,289487.8404,289487.8404
25437600,329257.1285,329257.1285
25441200,296194.2218,296194.2218
25444800,305081.8252,305081.8252
25448400,375308.1594,375308.1594
25452000,326004.478,326004.478
25455600,330441.0653,330441.0653
25459200,334351.7682,334351.7682
25462800,365003.9511,365003.9511
25466400,355224.707,355224.707
25470000,363432.8567,363432.8567
25473600,336636.2925,336636.2925
25477200,356223.5381,356223.5381
25480800,365025.7898,365025.7898
25484400,373434.8261,373434.8261
25488000,400067.054,400067.054
25491600,353780.5576,353780.5576
25495200,338755.6479,338755.6479
25498800,318613.6069,318613.6069
25502400,313930.2941,313930.2941
25506000,316979.7129,316979.7129
25509600,313170.563,313170.563
25513200,309130.5517,309130.5517
25516800,305535.0208,305535.0208
25520400,285620.1764,285620.1764
25524000,298749.6736,298749.6736
25527600,305157.2956,305157.2956
25531200,316293.6246,316293.6246
25534800,353766.6325,353766.6325
25538400,374954.0795,374954.0795
25542000,342304.6868,342304.6868
25545600,387786.8233,387786.8233
25549200,347760.483,347760.483
25552800,325810.2272,325810.2272
25556400,334285.9235,334285.9235
25560000,339896.0529,339896.0529
25563600,339477.5961,339477.5961
25567200,360574.0168,360574.0168
25570800,384354.4962,384354.4962
25574400,376654.8352,376654.8352
25578000,344085.5063,344085.5063
25581600,342874.5153,342874.5153
25585200,364394.0814,364394.0814
25588800,346901.0077,346901.0077
25592400,337699.9105,337699.9105
25596000,329647.2002,329647.2002
25599600,309333.3188,309333.3188
25603200,319643.2055,319643.2055
25606800,316846.9537,316846.9537
25610400,259120.4338,259120.4338
25614000,279209.2348,279209.2348
25617600,287302.0915,287302.0915
25621200,292071.0832,292071.0832
25624800,304475.1343,304475.1343
25628400,312922.473,312922.473
25632000,329483.9504,329483.9504
25635600,325415.0617,325415.0617
25639200,353986.2298,353986.2298
25642800,329158.5203,329158.5203
25646400,395007.8689,395007.8689
25650000,372493.0127,372493.0127
25653600,362284.9388,362284.9388
25657200,334862.2772,334862.2772
25660800,383988.3739,383988.3739
25664400,373432.6876,373432.6876
25668000,321547.0933,321547.0933
25671600,293152.617,293152.617
25675200,291160.4865,291160.4865
25678800,320808.199,320808.199
25682400,319695.3005,319695.3005
25686000,305792.8491,305792.8491
25689600,298664.1198,298664.1198
25693200,321807.3847,321807.3847
25696800,286729.7563,286729.7563
25700400,394068.4684,394068.4684
25704000,381825.8622,381825.8622
25707600,412131.582,412131.582
25711200,412227.7348,412227.7348
25714800,411236.9605,411236.9605
25718400,378534.8917,378534.8917
25722000,362677.3491,362677.3491
25725600,333669.4725,333669.4725
25729200,345438.9149,345438.9149
25732800,338863.3861,338863.3861
25736400,329238.9256,329238.9256
25740000,321825.2049,321825.2049
25743600,352279.4755,352279.4755
25747200,383493.1281,383493.1281
25750800,377137.1025,377137.1025
25754400,337188.7746,337188.7746
25758000,341191.9943,341191.9943
25761600,341118.9026,341118.9026
25765200,342462.5948,342462.5948
25768800,300379.2865,300379.2865
25772400,307741.3902,307741.3902
25776000,376292.2313,376292.2313
25779600,395064.5668,395064.5668
25783200,437310.6796,437310.6796
25786800,418656.4601,418656.4601
25790400,413985.8359,413985.8359
25794000,333851.9904,333851.9904
25797600,350368.932,350368.932
25801200,332484.0748,332484.0748
25804800,309416.3525,309416.3525
25808400,331319.7236,331319.7236
25812000,347773.3737,347773.3737
25815600,347299.7077,347299.7077
25819200,352218.7487,352218.7487
25822800,328857.6582,328857.6582
25826400,375922.2937,375922.2937
25830000,343239.2993,343239.2993
25833600,366605.7919,366605.7919
25837200,336014.5696,336014.5696
25840800,301759.405,301759.405
25844400,272281.0273,272281.0273
25848000,259468.1722,259468.1722
25851600,251676.2602,251676.2602
25855200,278670.3208,278670.3208
25858800,240740.6035,240740.6035
25862400,260346.515,260346.515
25866000,289221.1899,289221.1899
25869600,323077.1337,323077.1337
25873200,342120.565,342120.565
25876800,325302.7883,325302.7883
25880400,321438.6638,321438.6638
25884000,336693.6253,336693.6253
25887600,361315.2922,361315.2922
25891200,363082.7853,363082.7853
25894800,343669.201,343669.201
25898400,360391.053,360391.053
25902000,345184.3554,345184.3554
25905600,338412.1893,338412.1893
25909200,359314.2191,359314.2191
25912800,377346.5208,377346.5208
25916400,373366.1855,373366.1855
25920000,409933.1375,409933.1375
25923600,368556.7619,368556.7619
25927200,364504.8134,364504.8134
25930800,335233.53,335233.53
25934400,326363.5633,326363.5633
25938000,323337.5907,323337.5907
25941600,339189.3991,339189.3991
25945200,323559.5037,323559.5037
25948800,266479.4508,266479.4508
25952400,255827.3567,255827.3567
25956000,273836.7416,273836.7416
25959600,253772.2607,253772.2607
25963200,252484.616,252484.616
25966800,251335.6796,251335.6796
25970400,270075.1407,270075.1407
25974000,261912.278,261912.278
25977600,271571.8864,271571.8864
25981200,266635.4711,266635.4711
25984800,278840.817,278840.817
25988400,340884.1869,340884.1869
25992000,350150.334,350150.334
25995600,323673.2302,323673.2302
25999200,326000.6989,326000.6989
26002800,322540.4607,322540.4607
26006400,351430.6107,351430.6107
26010000,349196.9773,349196.9773
26013600,343645.6166,343645.6166
26017200,319802.3598,319802.3598
26020800,324753.5031,324753.5031
26024400,332183.6982,332183.6982
26028000,325826.3397,325826.3397
26031600,307579.2957,307579.2957
26035200,338198.9475,338198.9475
26038800,376792.885,376792.885
26042400,361866.6552,361866.6552
26046000,331052.9673,331052.9673
26049600,341581.5773,341581.5773
26053200,356544.1372,356544.1372
26056800,351087.828,351087.828
26060400,357986.1985,357986.1985
26064000,347914.7455,347914.7455
26067600,349744.3534,349744.3534
26071200,367719.2244,367719.2244
26074800,364275.735,364275.735
26078400,387806.2564,387806.2564
26082000,390078.531,390078.531
26085600,384536.668,384536.668
26089200,374208.3379,374208.3379
26092800,405339.6847,405339.6847
26096400,379819.4076,379819.4076
26100000,397277.8934,397277.8934
26103600,395316.2373,395316.2373
26107200,445787.1259,445787.1259
26110800,441758.569,441758.569
26114400,436137.5503,436137.5503
26118000,416905.9536,416905.9536
26121600,444572.5343,444572.5343
26125200,442292.2479,442292.2479
26128800,428637.6565,428637.6565
26132400,348186.4945,348186.4945
26136000,396104.0265,396104.0265
26139600,389012.6842,389012.6842
26143200,426809.9532,426809.9532
26146800,374605.1589,374605.1589
26150400,349176.9006,349176.9006
26154000,436745.7195,436745.7195
26157600,411342.2379,411342.2379
26161200,340105.6156,340105.6156
26164800,419103.5309,419103.5309
26168400,415855.6405,415855.6405
26172000,441289.0497,441289.0497
26175600,408577.9818,408577.9818
26179200,451492.4554,451492.4554
26182800,433165.7868,433165.7868
26186400,404375.3794,404375.3794
26190000,372470.4429,372470.4429
26193600,306972.4283,306972.4283
26197200,412437.0337,412437.0337
26200800,406219.815,406219.815
26204400,396217.2369,396217.2369
26208000,415165.7848,415165.7848
26211600,415663.953,415663.953
26215200,416716.2896,416716.2896
26218800,417166.1505,417166.1505
26222400,416818.8085,416818.8085
26226000,421396.3838,421396.3838
26229600,388575.2034,388575.2034
26233200,390233.4382,390233.4382
26236800,397642.3971,397642.3971
26240400,401900.7012,401900.7012
26244000,389453.507,389453.507
26247600,362426.2851,362426.2851
26251200,398788.713,398788.713
26254800,382317.0328,382317.0328
26258400,393739.9067,393739.9067
26262000,410348.9735,410348.9735
26265600,410297.6089,410297.6089
26269200,356996.386,356996.386
26272800,367127.1938,367127.1938
26276400,287241.4572,287241.4572
26280000,247335.5776,247335.5776
26283600,341093.6911,341093.6911
26287200,381937.677,381937.677
26290800,374270.1106,374270.1106
26294400,386794.1642,386794.1642
26298000,390683.4989,390683.4989
26301600,422281.2481,422281.2481
26305200,369830.6551,369830.6551
26308800,416197.1942,416197.1942
26312400,374033.3142,374033.3142
26316000,396529.2627,396529.2627
26319600,402853.5296,402853.5296
26323200,411719.1335,411719.1335
26326800,399099.4346,399099.4346
26330400,397964.8798,397964.8798
26334000,363708.0238,363708.0238
26337600,400775.3751,400775.3751
26341200,403742.5145,403742.5145
26344800,402903.0822,402903.0822
26348400,383694.0973,383694.0973
26352000,387391.9673,387391.9673
26355600,391667.0439,391667.0439
26359200,381104.815,381104.815
26362800,392705.9858,392705.9858
26366400,392880.1025,392880.1025
26370000,387978.6581,387978.6581
26373600,389410.2367,389410.2367
26377200,382489.5489,382489.5489
26380800,347741.1868,347741.1868
26384400,331738.6707,331738.6707
26388000,349978.5972,349978.5972
26391600,352055.1653,352055.1653
26395200,310514.4101,310514.4101
26398800,348881.5838,348881.5838
26402400,314857.5037,314857.5037
26406000,347153.0392,347153.0392
26409600,351741.9083,351741.9083
26413200,349547.629,349547.629
26416800,356257.1985,356257.1985
26420400,392153.424,392153.424
26424000,416704.7728,416704.7728
26427600,359692.0398,359692.0398
26431200,341611.7075,341611.7075
26434800,390086.3283,390086.3283
26438400,395953.6206,395953.6206
26442000,385382.6756,385382.6756
26445600,358508.6753,358508.6753
26449200,336868.6675,336868.6675
26452800,316208.3924,316208.3924
26456400,330997.2778,330997.2778
26460000,306089.9004,306089.9004
26463600,300686.237,300686.237
26467200,258808.0912,258808.0912
26470800,285828.4073,285828.4073
26474400,285554.3707,285554.3707
26478000,298052.2334,298052.2334
26481600,345158.9919,345158.9919
26485200,350500.696,350500.696
26488800,342861.0147,342861.0147
26492400,353045.1512,353045.1512
26496000,351216.7283,351216.7283
26499600,360832.2809,360832.2809
26503200,359688.7585,359688.7585
26506800,354687.989,354687.989
26510400,340019.6786,340019.6786
26514000,350259.4282,350259.4282
26517600,342692.9032,342692.9032
26521200,358206.3849,358206.3849
26524800,383313.4955,383313.4955
26528400,350608.1091,350608.1091
26532000,338751.8854,338751.8854
26535600,308143.7002,308143.7002
26539200,271955.6237,271955.6237
26542800,288513.6603,288513.6603
26546400,284494.1241,284494.1241
26550000,295426.0862,295426.0862
26553600,317212.7966,317212.7966
26557200,296375.7781,296375.7781
26560800,271983.0633,271983.0633
26564400,333459.8563,333459.8563
26568000,277279.4606,277279.4606
26571600,325363.6965,325363.6965
26575200,324376.5295,324376.5295
26578800,370995.7562,370995.7562
26582400,337021.3886,337021.3886
26586000,331423.7567,331423.7567
26589600,311484.5455,311484.5455
26593200,316704.4249,316704.4249
26596800,306848.9721,306848.9721
26600400,345054.3233,345054.3233
26604000,328507.3744,328507.3744
26607600,323812.927,323812.927
26611200,242702.0955,242702.0955
26614800,276256.6914,276256.6914
26618400,264037.8696,264037.8696
26622000,266778.75,266778.75
26625600,257598.6706,257598.6706
26629200,255080.1063,255080.1063
26632800,241929.9126,241929.9126
26636400,261681.5424,261681.5424
26640000,291974.964,291974.964
26643600,298173.822,298173.822
26647200,302487.4178,302487.4178
26650800,309773.9378,309773.9378
26654400,296999.8618,296999.8618
26658000,349094.4878,349094.4878
26661600,367089.6193,367089.6193
26665200,328432.6156,328432.6156
26668800,325306.963,325306.963
26672400,342568.3591,342568.3591
26676000,388120.1489,388120.1489
26679600,399834.9803,399834.9803
26683200,388655.4413,388655.4413
26686800,364606.2539,364606.2539
26690400,378364.6631,378364.6631
26694000,353446.5598,353446.5598
26697600,377221.9488,377221.9488
26701200,392305.918,392305.918
26704800,355395.201,355395.201
26708400,341674.2982,341674.2982
26712000,310194.2612,310194.2612
26715600,361495.1988,361495.1988
26719200,341179.1387,341179.1387
26722800,345019.6616,345019.6616
26726400,286886.9369,286886.9369
26730000,308983.4803,308983.4803
26733600,309075.9949,309075.9949
26737200,293431.9089,293431.9089
26740800,312051.0085,312051.0085
26744400,349424.9798,349424.9798
26748000,337027.906,337027.906
26751600,353889.6789,353889.6789
26755200,335256.6746,335256.6746
26758800,336781.815,336781.815
26762400,350170.4812,350170.4812
26766000,363048.2409,363048.2409
26769600,330743.7729,330743.7729
26773200,317857.3985,317857.3985
26776800,328783.1587,328783.1587
26780400,349034.72,349034.72
26784000,355907.9286,355907.9286
26787600,372387.308,372387.308
26791200,334883.5419,334883.5419
26794800,334817.8574,334817.8574
26798400,298956.8711,298956.8711
26802000,290052.0767,290052.0767
26805600,276106.8552,276106.8552
26809200,296943.6159,296943.6159
26812800,308895.5692,308895.5692
26816400,327351.239,327351.239
26820000,340081.1292,340081.1292
26823600,350203.53,350203.53
26827200,345049.8637,345049.8637
26830800,342115.638,342115.638
26834400,343942.4749,343942.4749
26838000,359087.5261,359087.5261
26841600,362859.0177,362859.0177
26845200,364525.6965,364525.6965
26848800,339295.4512,339295.4512
26852400,357353.796,357353.796
26856000,329713.2698,329713.2698
26859600,339146.3409,339146.3409
26863200,343892.2575,343892.2575
26866800,331635.1943,331635.1943
26870400,321786.8143,321786.8143
26874000,325363.0792,325363.0792
26877600,308420.1006,308420.1006
26881200,337359.7174,337359.7174
26884800,328762.1284,328762.1284
26888400,328295.3508,328295.3508
26892000,294825.0662,294825.0662
26895600,290071.1895,290071.1895
26899200,314230.7084,314230.7084
26902800,285398.5952,285398.5952
26906400,301080.4858,301080.4858
26910000,330441.6548,330441.6548
26913600,309302.026,309302.026
26917200,372882.9635,372882.9635
26920800,337311.5152,337311.5152
26924400,362940.9948,362940.9948
26928000,348600.274,348600.274
26931600,398380.145,398380.145
26935200,380855.9917,380855.9917
26938800,397642.8395,397642.8395
26942400,421360.2903,421360.2903
26946000,424635.8853,424635.8853
26949600,417794.6403,417794.6403
26953200,415974.3596,415974.3596
26956800,399982.2965,399982.2965
26960400,367617.5554,367617.5554
26964000,320165.7139,320165.7139
26967600,311717.0779,311717.0779
26971200,303633.748,303633.748
26974800,305853.4942,305853.4942
26978400,278675.313,278675.313
26982000,260215.4977,260215.4977
26985600,268934.6202,268934.6202
26989200,306856.633,306856.633
26992800,269276.0695,269276.0695
26996400,315614.3604,315614.3604
27000000,289363.5882,289363.5882
27003600,336839.8891,336839.8891
27007200,333463.5197,333463.5197
27010800,341204.1622,341204.1622
27014400,305888.3167,305888.3167
27018000,314151.6074,314151.6074
27021600,319017.3918,319017.3918
27025200,292890.3487,292890.3487
27028800,280770.7037,280770.7037
27032400,274189.8266,274189.8266
27036000,265486.4043,265486.4043
27039600,274189.8556,274189.8556
27043200,291561.3306,291561.3306
27046800,343587.7976,343587.7976
27050400,272555.0865,272555.0865
27054000,288751.4643,288751.4643
27057600,285906.6927,285906.6927
27061200,280876.9581,280876.9581
27064800,279736.0597,279736.0597
27068400,281930.5227,281930.5227
27072000,307773.2508,307773.2508
27075600,282212.3858,282212.3858
27079200,305547.4255,305547.4255
27082800,299224.3304,299224.3304
27086400,288015.9279,288015.9279
27090000,335604.3436,335604.3436
27093600,309939.4672,309939.4672
27097200,316975.7573,316975.7573
27100800,304315.1563,304315.1563
27104400,311065.5361,311065.5361
27108000,304132.8876,304132.8876
27111600,289840.0722,289840.0722
27115200,305494.4221,305494.4221
27118800,289375.8269,289375.8269
27122400,286291.2147,286291.2147
27126000,282350.882,282350.882
27129600,315934.939,315934.939
27133200,301927.8292,301927.8292
27136800,276068.3813,276068.3813
27140400,246036.022,246036.022
27144000,243523.1345,243523.1345
27147600,244283.1843,244283.1843
27151200,251658.1661,251658.1661
27154800,274876.877,274876.877
27158400,274811.5139,274811.5139
27162000,265336.5788,265336.5788
27165600,271198.5188,271198.5188
27169200,261249.0936,261249.0936
27172800,270955.4062,270955.4062
27176400,291053.1476,291053.1476
27180000,273896.5776,273896.5776
27183600,291671.4368,291671.4368
27187200,269113.9153,269113.9153
27190800,271384.7728,271384.7728
27194400,292962.6782,292962.6782
27198000,273033.4501,273033.4501
27201600,251597.5365,251597.5365
27205200,279474.0813,279474.0813
27208800,258683.3416,258683.3416
27212400,266224.088,266224.088
27216000,288254.6351,288254.6351
27219600,282267.5313,282267.5313
27223200,297576.6579,297576.6579
27226800,331327.1078,331327.1078
27230400,294711.0291,294711.0291
27234000,289262.0109,289262.0109
27237600,304451.046,304451.046
27241200,282801.3181,282801.3181
27244800,287218.1372,287218.1372
27248400,268118.7701,268118.7701
27252000,260688.3684,260688.3684
27255600,298539.7104,298539.7104
27259200,290697.9162,290697.9162
27262800,312489.3647,312489.3647
27266400,301913.2697,301913.2697
27270000,323703.0879,323703.0879
27273600,325362.0819,325362.0819
27277200,330050.9871,330050.9871
27280800,321390.3575,321390.3575
27284400,341505.4044,341505.4044
27288000,346597.5091,346597.5091
27291600,319853.8043,319853.8043
27295200,314936.6263,314936.6263
27298800,356236.9473,356236.9473
27302400,351122.9208,351122.9208
27306000,368049.196,368049.196
27309600,294163.2045,294163.2045
27313200,343536.483,343536.483
27316800,381984.2028,381984.2028
27320400,379031.8072,379031.8072
27324000,347138.4511,347138.4511
27327600,367852.7565,367852.7565
27331200,384065.4513,384065.4513
27334800,380172.5565,380172.5565
27338400,402805.1841,402805.1841
27342000,364721.1519,364721.1519
27345600,399861.6769,399861.6769
27349200,410156.9165,410156.9165
27352800,397397.3151,397397.3151
27356400,362468.8797,362468.8797
27360000,353652.6846,353652.6846
27363600,331980.8026,331980.8026
27367200,336788.9284,336788.9284
27370800,338300.14,338300.14
27374400,365637.9725,365637.9725
27378000,384636.8921,384636.8921
27381600,358360.401,358360.401
27385200,341807.9411,341807.9411
27388800,315773.4951,315773.4951
27392400,349505.0844,349505.0844
27396000,338533.8916,338533.8916
27399600,301454.0429,301454.0429
27403200,278634.6061,278634.6061
27406800,296176.7045,296176.7045
27410400,303550.5836,303550.5836
27414000,290696.2757,290696.2757
27417600,369460.4208,369460.4208
27421200,345008.2516,345008.2516
27424800,388227.2492,388227.2492
27428400,347709.6051,347709.6051
27432000,372657.7607,372657.7607
27435600,363310.8633,363310.8633
27439200,388094.091,388094.091
27442800,377621.5661,377621.5661
27446400,357455.1489,357455.1489
27450000,359694.9941,359694.9941
27453600,341572.025,341572.025
27457200,324688.8423,324688.8423
27460800,368869.0751,368869.0751
27464400,354951.31,354951.31
27468000,349885.8308,349885.8308
27471600,361171.6337,361171.6337
27475200,365894.9055,365894.9055
27478800,369307.428,369307.428
27482400,422251.5148,422251.5148
27486000,361856.4188,361856.4188
27489600,350877.2539,350877.2539
27493200,334339.5486,334339.5486
27496800,297891.075,297891.075
27500400,317447.1451,317447.1451
27504000,329023.5092,329023.5092
27507600,317786.1679,317786.1679
27511200,301257.203,301257.203
27514800,314495.9354,314495.9354
27518400,315738.5656,315738.5656
27522000,355067.6802,355067.6802
27525600,353040.531,353040.531
27529200,359522.2886,359522.2886
27532800,361122.395,361122.395
27536400,385047.2222,385047.2222
27540000,367943.3463,367943.3463
27543600,349997.8363,349997.8363
27547200,358851.0665,358851.0665
27550800,340152.7042,340152.7042
27554400,338435.8398,338435.8398
27558000,338601.8385,338601.8385
27561600,357485.9889,357485.9889
27565200,384467.7986,384467.7986
27568800,355824.9612,355824.9612
27572400,310534.9087,310534.9087
27576000,300459.4483,300459.4483
27579600,328113.8842,328113.8842
27583200,295319.0012,295319.0012
27586800,280349.8573,280349.8573
27590400,299485.2389,299485.2389
27594000,309746.401,309746.401
27597600,283817.6112,283817.6112
27601200,310279.5025,310279.5025
27604800,322511.545,322511.545
27608400,333339.9805,333339.9805
27612000,346669.0922,346669.0922
27615600,352058.3969,352058.3969
27619200,337111.3547,337111.3547
27622800,350079.1721,350079.1721
27626400,344916.6037,344916.6037
27630000,343268.4295,343268.4295
27633600,351157.21,351157.21
27637200,336462.5493,336462.5493
27640800,322033.8638,322033.8638
27644400,317303.6051,317303.6051
27648000,342641.6615,342641.6615
27651600,306813.2168,306813.2168
27655200,288212.1123,288212.1123
27658800,284376.5057,284376.5057
27662400,268546.24,268546.24
27666000,258107.3903,258107.3903
27669600,255221.8516,255221.8516
27673200,270067.9229,270067.9229
27676800,260724.9993,260724.9993
27680400,275807.1539,275807.1539
27684000,249939.8982,249939.8982
27687600,264932.26,264932.26
27691200,277806.634,277806.634
27694800,292943.2478,292943.2478
27698400,262777.9201,262777.9201
27702000,265824.4102,265824.4102
27705600,263760.5364,263760.5364
27709200,278289.2426,278289.2426
27712800,284392.4498,284392.4498
27716400,288754.7488,288754.7488
27720000,266635.2641,266635.2641
27723600,261364.612,261364.612
27727200,261931.5519,261931.5519
27730800,260736.5587,260736.5587
27734400,303645.8759,303645.8759
27738000,277574.5688,277574.5688
27741600,239859.0542,239859.0542
27745200,232184.8961,232184.8961
27748800,235214.7181,235214.7181
27752400,224051.2806,224051.2806
27756000,233491.1432,233491.1432
27759600,232002.8356,232002.8356
27763200,261615.624,261615.624
27766800,232120.0516,232120.0516
27770400,256305.1125,256305.1125
27774000,261389.6866,261389.6866
27777600,262181.3772,262181.3772
27781200,276343.0468,276343.0468
27784800,275135.2034,275135.2034
27788400,274854.2507,274854.2507
27792000,282492.3235,282492.3235
27795600,286390.5475,286390.5475
27799200,283766.3091,283766.3091
27802800,292610.711,292610.711
27806400,284740.2415,284740.2415
27810000,302569.8367,302569.8367
27813600,298177.156,298177.156
27817200,307508.047,307508.047
27820800,295517.4767,295517.4767
27824400,342003.5904,342003.5904
27828000,310834.6887,310834.6887
27831600,303644.1708,303644.1708
27835200,292793.3742,292793.3742
27838800,288892.1938,288892.1938
27842400,264047.6729,264047.6729
27846000,284639.2718,284639.2718
27849600,300189.3441,300189.3441
27853200,284549.9153,284549.9153
27856800,324321.6072,324321.6072
27860400,291261.1068,291261.1068
27864000,300151.1191,300151.1191
27867600,370379.8647,370379.8647
27871200,321078.5973,321078.5973
27874800,325517.6011,325517.6011
27878400,329430.723,329430.723
27882000,360085.3275,360085.3275
27885600,350308.5074,350308.5074
27889200,358519.0838,358519.0838
27892800,331724.9487,331724.9487
27896400,351314.6259,351314.6259
27900000,360119.3118,360119.3118
27903600,368530.7848,368530.7848
27907200,395165.452,395165.452
27910800,348881.3974,348881.3974
27914400,333858.9319,333858.9319
27918000,313719.3377,313719.3377
27921600,309038.4742,309038.4742
27925200,312090.3449,312090.3449
27928800,308283.6493,308283.6493
27932400,304246.0949,304246.0949
27936000,300653.0234,300653.0234
27939600,280740.6408,280740.6408
27943200,293872.6025,293872.6025
27946800,300282.6913,300282.6913
27950400,311421.4897,311421.4897
27954000,348896.9695,348896.9695
27957600,370086.891,370086.891
27961200,337439.9752,337439.9752
